RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,19.59,24.89,0.0,22.17
OTHER,32.26,30.05,0.0,30.88
NATIVE-AM,40.0,28.89,0.0,32.31
HISP-LT,24.94,27.37,0.0,26.3
ASIA-PI,26.38,30.14,100.0,28.76
WHITE,47.15,44.21,66.67,45.57
BLACK,46.47,51.22,28.57,49.22
TOTAL,40.85,43.63,35.0,42.39
