RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,32.65,42.73,0.00,37.30
OTHER,52.00,65.00,0.00,60.00
NATIVE-AM,25.00,44.44,100.0,42.86
HISP-LT,34.62,48.78,0.00,43.28
ASIA-PI,46.67,42.86,0.00,44.83
WHITE,64.79,63.33,50.00,64.01
BLACK,48.70,62.60,0.00,56.68
TOTAL,56.63,61.72,44.44,59.37
