,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,41.86,53.03,0.0
1,OTHER,51.61,63.04,0.0
2,NATIVE AMERICAN,25.0,0.0,0.0
3,LATINO,33.33,42.55,0.0
4,ASIAN-PACIFIC,37.5,37.5,0.0
5,WHITE,59.12,59.18,0.0
6,BLACK,59.13,71.24,33.33
