,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,51.85,58.82,0.0
1,OTHER,44.44,57.14,0.0
2,NATIVE AMERICAN,0.0,0.0,0.0
3,LATINO,50.0,66.67,0.0
4,ASIAN-PACIFIC,0.0,100.0,0.0
5,WHITE,78.57,78.43,0.0
6,BLACK,60.62,69.42,100.0
