,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,25.53,44.19,0.0
1,OTHER,66.67,100.0,0.0
2,NATIVE AMERICAN,0.0,0.0,0.0
3,LATINO,16.67,0.0,0.0
4,ASIAN-PACIFIC,66.67,37.5,0.0
5,WHITE,69.12,65.8,0.0
6,BLACK,45.71,47.26,0.0
