,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,23.53,20.83,0.0
1,OTHER,0.0,66.67,0.0
2,NATIVE AMERICAN,0.0,0.0,0.0
3,LATINO,33.33,42.86,0.0
4,ASIAN-PACIFIC,25.0,0.0,0.0
5,WHITE,67.09,66.89,50.0
6,BLACK,34.38,46.53,0.0
