RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,44.12,48.39,0.00,46.15
OTHER,46.67,66.67,0.00,57.58
NATIVE-AM,0.00,100.0,0.00,100.0
HISP-LT,51.61,74.36,0.00,64.29
ASIA-PI,55.56,41.67,0.00,47.62
WHITE,66.79,70.55,0.00,68.67
BLACK,72.41,72.90,0.00,72.43
TOTAL,65.47,69.85,0.00,67.69
