,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,45.14,50.37,0.0
1,OTHER,40.0,33.33,0.0
2,NATIVE AMERICAN,0.0,0.0,0.0
3,LATINO,44.44,43.48,0.0
4,ASIAN-PACIFIC,0.0,40.0,0.0
5,WHITE,65.4,66.02,0.0
6,BLACK,49.07,59.63,0.0
