,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,19.05,28.48,0.0
1,OTHER,9.38,24.49,0.0
2,NATIVE AMERICAN,0.0,16.67,0.0
3,LATINO,35.29,36.0,0.0
4,ASIAN-PACIFIC,33.33,24.0,0.0
5,WHITE,44.8,48.91,0.0
6,BLACK,29.19,40.28,0.0
