,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,35.33,42.04,0.0
1,OTHER,44.0,41.33,100.0
2,NATIVE AMERICAN,40.0,37.5,0.0
3,LATINO,32.39,28.57,100.0
4,ASIAN-PACIFIC,41.29,43.09,0.0
5,WHITE,57.53,55.95,16.67
6,BLACK,54.87,65.17,0.0
