,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,38.84,42.24,0.0
1,OTHER,100.0,42.86,0.0
2,NATIVE AMERICAN,0.0,0.0,0.0
3,LATINO,26.67,39.51,0.0
4,ASIAN-PACIFIC,0.0,0.0,0.0
5,WHITE,62.09,62.71,100.0
6,BLACK,50.0,55.56,0.0
