,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,35.71,42.86,0.0
1,OTHER,42.86,80.0,0.0
2,NATIVE AMERICAN,0.0,0.0,0.0
3,LATINO,28.57,52.0,0.0
4,ASIAN-PACIFIC,0.0,66.67,0.0
5,WHITE,66.19,66.67,0.0
6,BLACK,50.0,62.07,0.0
