RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,36.2,38.81,0.0,37.5
OTHER,38.0,45.07,100.0,42.62
NATIVE-AM,50.0,33.33,0.0,42.86
HISP-LT,34.65,50.41,100.0,43.81
ASIA-PI,37.1,44.07,0.0,40.5
WHITE,54.71,56.82,50.0,55.8
BLACK,52.45,65.41,50.0,59.91
TOTAL,49.14,58.58,71.43,54.36
