,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,47.62,40.91,0.0
1,OTHER,50.0,100.0,0.0
2,NATIVE AMERICAN,0.0,0.0,0.0
3,LATINO,100.0,40.0,0.0
4,ASIAN-PACIFIC,0.0,100.0,0.0
5,WHITE,50.0,57.58,0.0
6,BLACK,57.03,70.06,0.0
