,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,21.67,34.75,0.0
1,OTHER,37.5,39.39,0.0
2,NATIVE AMERICAN,0.0,66.67,0.0
3,LATINO,17.65,22.95,0.0
4,ASIAN-PACIFIC,32.0,34.15,0.0
5,WHITE,42.82,43.98,0.0
6,BLACK,41.87,54.55,100.0
