RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,21.74,34.48,0.0,27.56
OTHER,40.0,46.15,0.0,44.44
NATIVE-AM,50.0,0.0,0.0,33.33
HISP-LT,7.69,52.94,0.0,33.33
ASIA-PI,55.56,28.57,0.0,43.75
WHITE,59.29,61.96,0.0,60.83
BLACK,43.18,54.98,20.0,49.62
TOTAL,46.94,56.32,20.0,52.1
