RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,40.00,48.25,0.00,44.39
OTHER,45.45,38.10,0.00,39.39
NATIVE-AM,100.0,100.0,0.00,100.0
HISP-LT,42.42,35.71,100.0,40.32
ASIA-PI,40.54,62.07,0.00,50.00
WHITE,53.65,59.78,100.0,57.01
BLACK,43.14,58.82,50.00,51.75
TOTAL,48.36,56.86,60.00,52.94
