,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,40.21,51.64,0.0
1,OTHER,37.93,61.29,0.0
2,NATIVE AMERICAN,50.0,0.0,0.0
3,LATINO,35.29,54.55,0.0
4,ASIAN-PACIFIC,46.15,45.24,0.0
5,WHITE,68.97,71.12,100.0
6,BLACK,45.41,57.89,0.0
