,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,36.11,46.67,0.0
1,OTHER,52.08,61.11,0.0
2,NATIVE AMERICAN,55.56,40.0,0.0
3,LATINO,38.07,46.67,0.0
4,ASIAN-PACIFIC,50.0,61.29,0.0
5,WHITE,56.36,53.55,0.0
6,BLACK,60.7,72.6,75.0
