,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,51.22,59.9,0.0
1,OTHER,46.34,57.69,0.0
2,NATIVE AMERICAN,66.67,0.0,0.0
3,LATINO,44.44,50.0,0.0
4,ASIAN-PACIFIC,11.11,43.75,0.0
5,WHITE,64.5,65.37,0.0
6,BLACK,66.21,77.9,100.0
