,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,30.61,44.52,0.0
1,OTHER,23.08,63.64,100.0
2,NATIVE AMERICAN,25.0,33.33,0.0
3,LATINO,25.0,40.35,0.0
4,ASIAN-PACIFIC,28.57,50.0,0.0
5,WHITE,50.33,49.77,0.0
6,BLACK,46.82,58.98,33.33
