,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,34.0,28.21,0.0
1,OTHER,45.45,41.67,0.0
2,NATIVE AMERICAN,50.0,0.0,0.0
3,LATINO,39.22,40.82,0.0
4,ASIAN-PACIFIC,21.62,25.0,0.0
5,WHITE,54.92,57.41,100.0
6,BLACK,42.68,59.46,0.0
