,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,48.53,48.57,0.0
1,OTHER,16.67,62.5,0.0
2,NATIVE AMERICAN,0.0,0.0,0.0
3,LATINO,60.0,50.0,0.0
4,ASIAN-PACIFIC,44.0,62.5,0.0
5,WHITE,68.54,70.74,0.0
6,BLACK,52.08,57.14,0.0
