,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,31.02,35.98,0.0
1,OTHER,35.29,26.09,0.0
2,NATIVE AMERICAN,37.5,50.0,0.0
3,LATINO,31.58,32.0,0.0
4,ASIAN-PACIFIC,25.0,50.0,0.0
5,WHITE,64.46,63.43,0.0
6,BLACK,52.42,70.4,100.0
