,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,18.0,41.18,0.0
1,OTHER,0.0,0.0,0.0
2,NATIVE AMERICAN,0.0,0.0,0.0
3,LATINO,25.0,33.33,0.0
4,ASIAN-PACIFIC,100.0,0.0,0.0
5,WHITE,62.14,59.22,100.0
6,BLACK,50.34,68.66,0.0
