,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,66.84,70.14,0.0
1,OTHER,78.38,54.29,0.0
2,NATIVE AMERICAN,50.0,100.0,0.0
3,LATINO,74.42,67.35,0.0
4,ASIAN-PACIFIC,75.0,72.73,0.0
5,WHITE,73.06,74.55,0.0
6,BLACK,52.85,65.71,0.0
