,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,53.02,56.6,0.0
1,OTHER,50.0,63.16,0.0
2,NATIVE AMERICAN,20.0,16.67,0.0
3,LATINO,47.62,55.0,0.0
4,ASIAN-PACIFIC,35.71,46.94,0.0
5,WHITE,62.38,63.81,75.0
6,BLACK,49.5,62.3,0.0
