,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,11.97,19.42,0.0
1,OTHER,28.57,9.09,0.0
2,NATIVE AMERICAN,0.0,0.0,0.0
3,LATINO,13.33,25.0,0.0
4,ASIAN-PACIFIC,42.86,0.0,0.0
5,WHITE,38.0,37.0,0.0
6,BLACK,30.71,43.54,0.0
