PRECINCT NAME,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
104,61.88,0,43.84,36.62,0,25,71.43,0,0,0,0,0,40,0,22.22,25,0,70.07,73.95,0,61.46,48.12
105,70.07,0,60,48.67,0,50,44.44,0,0,80,0,45,46.67,0,54.55,50,66.67,71.92,72.04,0,65.28,57.14
106,67.93,0,52,48.65,0,0,0,0,0,100,0,0,0,0,50,0,0,71.29,69.19,0,58.33,42.86
TOTAL,66.06,0.0,50.83,42.81,,28.57,41.67,,,66.67,,32.76,40.43,,46.67,31.82,60.0,70.64,70.75,,60.02,47.14
