,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,32.77,46.67,0.0
1,OTHER,53.85,21.43,0.0
2,NATIVE AMERICAN,0.0,0.0,0.0
3,LATINO,36.11,57.89,0.0
4,ASIAN-PACIFIC,33.33,54.55,0.0
5,WHITE,60.38,62.25,0.0
6,BLACK,30.0,47.83,0.0
