,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,30.99,35.21,0.0
1,OTHER,31.25,42.86,100.0
2,NATIVE AMERICAN,100.0,100.0,0.0
3,LATINO,51.85,41.67,0.0
4,ASIAN-PACIFIC,46.15,55.0,0.0
5,WHITE,63.19,59.19,0.0
6,BLACK,63.41,67.42,0.0
