,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,39.43,47.12,0.0
1,OTHER,55.56,64.29,0.0
2,NATIVE AMERICAN,40.0,0.0,0.0
3,LATINO,46.43,61.54,0.0
4,ASIAN-PACIFIC,44.44,58.33,0.0
5,WHITE,62.07,60.58,50.0
6,BLACK,48.65,65.79,0.0
