,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,40.74,36.17,0.0
1,OTHER,33.33,25.0,0.0
2,NATIVE AMERICAN,0.0,50.0,0.0
3,LATINO,42.86,11.11,0.0
4,ASIAN-PACIFIC,0.0,0.0,0.0
5,WHITE,63.56,64.39,50.0
6,BLACK,41.07,58.26,0.0
