,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,38.46,62.96,0.0
1,OTHER,50.0,50.0,0.0
2,NATIVE AMERICAN,0.0,0.0,0.0
3,LATINO,0.0,0.0,0.0
4,ASIAN-PACIFIC,0.0,25.0,0.0
5,WHITE,62.2,61.01,0.0
6,BLACK,100.0,25.0,0.0
