,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,27.72,33.33,0.0
1,OTHER,53.85,66.67,0.0
2,NATIVE AMERICAN,0.0,100.0,0.0
3,LATINO,12.5,50.0,0.0
4,ASIAN-PACIFIC,50.0,35.71,0.0
5,WHITE,52.58,54.76,0.0
6,BLACK,39.77,53.28,0.0
