,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,19.23,31.82,0.0
1,OTHER,100.0,0.0,0.0
2,NATIVE AMERICAN,0.0,0.0,0.0
3,LATINO,0.0,50.0,0.0
4,ASIAN-PACIFIC,0.0,0.0,0.0
5,WHITE,73.6,74.88,0.0
6,BLACK,48.72,61.89,0.0
