,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,33.33,43.2,0.0
1,OTHER,52.38,51.61,0.0
2,NATIVE AMERICAN,0.0,100.0,0.0
3,LATINO,48.89,51.85,0.0
4,ASIAN-PACIFIC,47.62,31.52,0.0
5,WHITE,60.65,66.67,0.0
6,BLACK,44.53,64.52,0.0
