,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,33.33,37.5,0.0
1,OTHER,40.0,20.0,0.0
2,NATIVE AMERICAN,0.0,0.0,0.0
3,LATINO,66.67,0.0,0.0
4,ASIAN-PACIFIC,100.0,0.0,0.0
5,WHITE,72.19,74.47,0.0
6,BLACK,62.21,74.53,0.0
