,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,28.32,35.05,0.0
1,OTHER,37.5,38.3,100.0
2,NATIVE AMERICAN,33.33,33.33,0.0
3,LATINO,31.12,49.81,0.0
4,ASIAN-PACIFIC,38.71,38.74,0.0
5,WHITE,61.38,61.24,66.67
6,BLACK,48.65,59.27,75.0
