,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,45.71,50.98,0.0
1,OTHER,66.67,47.37,0.0
2,NATIVE AMERICAN,0.0,0.0,0.0
3,LATINO,52.63,68.0,0.0
4,ASIAN-PACIFIC,64.81,54.67,0.0
5,WHITE,66.13,68.17,50.0
6,BLACK,56.0,80.95,0.0
