RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,28.64,33.33,100.0,30.94
OTHER,22.22,45.45,0.00,35.00
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,26.83,41.18,0.00,33.33
ASIA-PI,25.00,37.50,0.00,33.33
WHITE,58.41,58.89,0.00,58.60
BLACK,52.27,57.14,0.00,54.63
TOTAL,52.73,55.59,40.00,54.12
