,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,40.82,41.32,0.0
1,OTHER,50.0,58.33,0.0
2,NATIVE AMERICAN,33.33,20.0,0.0
3,LATINO,55.56,45.45,0.0
4,ASIAN-PACIFIC,24.49,31.43,0.0
5,WHITE,53.05,60.43,0.0
6,BLACK,45.53,56.1,0.0
