,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,53.92,62.37,0.0
1,OTHER,50.0,52.78,0.0
2,NATIVE AMERICAN,25.0,33.33,0.0
3,LATINO,51.43,63.89,0.0
4,ASIAN-PACIFIC,48.59,41.01,0.0
5,WHITE,73.96,74.49,100.0
6,BLACK,63.03,74.6,0.0
