,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,55.13,59.64,0.0
1,OTHER,52.63,60.0,0.0
2,NATIVE AMERICAN,75.0,66.67,0.0
3,LATINO,55.56,46.46,0.0
4,ASIAN-PACIFIC,33.33,53.06,100.0
5,WHITE,67.44,69.47,60.0
6,BLACK,58.09,61.11,0.0
