RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,77.55,83.33,0.00,80.73
OTHER,50.00,66.67,0.00,57.14
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,100.0,57.14,0.00,66.67
ASIA-PI,63.64,58.33,0.00,58.33
WHITE,74.44,75.12,0.00,74.80
BLACK,71.43,100.0,0.00,80.00
TOTAL,74.31,75.35,0.00,74.82
