,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,38.37,30.77,0.0
1,OTHER,55.56,44.44,0.0
2,NATIVE AMERICAN,0.0,0.0,0.0
3,LATINO,36.36,50.0,0.0
4,ASIAN-PACIFIC,45.45,51.72,0.0
5,WHITE,74.85,73.6,0.0
6,BLACK,62.33,69.36,100.0
