,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,14.29,83.33,0.0
1,OTHER,100.0,100.0,0.0
2,NATIVE AMERICAN,0.0,0.0,100.0
3,LATINO,0.0,0.0,0.0
4,ASIAN-PACIFIC,0.0,0.0,0.0
5,WHITE,69.23,69.79,0.0
6,BLACK,57.69,73.33,0.0
