,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,44.0,45.1,0.0
1,OTHER,35.71,62.79,0.0
2,NATIVE AMERICAN,40.0,75.0,0.0
3,LATINO,44.04,47.62,0.0
4,ASIAN-PACIFIC,35.29,37.84,0.0
5,WHITE,59.26,61.85,100.0
6,BLACK,61.17,72.67,100.0
