,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,24.32,23.33,0.0
1,OTHER,0.0,40.0,0.0
2,NATIVE AMERICAN,100.0,0.0,0.0
3,LATINO,22.22,60.0,0.0
4,ASIAN-PACIFIC,100.0,50.0,0.0
5,WHITE,63.74,66.53,0.0
6,BLACK,39.58,53.23,0.0
