,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,40.0,50.0,0.0
1,OTHER,100.0,0.0,0.0
2,NATIVE AMERICAN,0.0,0.0,0.0
3,LATINO,0.0,0.0,0.0
4,ASIAN-PACIFIC,0.0,0.0,0.0
5,WHITE,84.65,81.25,0.0
6,BLACK,51.76,66.97,0.0
