RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,24.76,30.65,0.00,27.95
OTHER,46.67,19.51,100.0,28.07
NATIVE-AM,0.00,66.67,0.00,66.67
HISP-LT,0.00,9.090,0.00,6.250
ASIA-PI,42.86,0.00,0.00,30.00
WHITE,46.46,54.90,0.00,49.33
BLACK,27.78,31.63,42.86,30.72
TOTAL,29.85,31.79,46.67,31.30
