,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,50.0,35.29,0.0
1,OTHER,33.33,0.0,0.0
2,NATIVE AMERICAN,0.0,0.0,0.0
3,LATINO,35.48,46.43,0.0
4,ASIAN-PACIFIC,100.0,75.0,0.0
5,WHITE,68.6,69.6,0.0
6,BLACK,57.14,60.61,0.0
