,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,39.91,43.22,0.0
1,OTHER,44.29,51.69,0.0
2,NATIVE AMERICAN,16.67,42.86,0.0
3,LATINO,43.37,48.06,100.0
4,ASIAN-PACIFIC,38.46,56.82,0.0
5,WHITE,58.1,57.87,42.86
6,BLACK,52.5,65.03,100.0
