,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,12.0,13.03,0.0
1,OTHER,6.67,25.0,0.0
2,NATIVE AMERICAN,100.0,66.67,0.0
3,LATINO,15.56,8.89,0.0
4,ASIAN-PACIFIC,28.57,50.0,0.0
5,WHITE,35.76,30.72,0.0
6,BLACK,25.12,34.67,0.0
