,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,20.69,26.29,0.0
1,OTHER,56.67,30.3,0.0
2,NATIVE AMERICAN,33.33,0.0,0.0
3,LATINO,36.36,28.04,0.0
4,ASIAN-PACIFIC,26.32,35.29,0.0
5,WHITE,39.49,38.48,0.0
6,BLACK,46.31,52.06,0.0
