,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,46.34,54.92,0.0
1,OTHER,65.38,53.57,0.0
2,NATIVE AMERICAN,50.0,16.67,0.0
3,LATINO,52.78,58.97,0.0
4,ASIAN-PACIFIC,50.36,60.42,0.0
5,WHITE,73.35,71.56,100.0
6,BLACK,56.97,69.77,100.0
