PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE AMERICAN UNKNOWN,NATIVE AMERICAN FEMALE,NATIVE AMERICAN MALE,LATINO UNKNOWN,LATINO FEMALE,LATINO MALE,ASIAN-PACIFIC UNKNOWN,ASIAN-PACIFIC FEMALE,ASIAN-PACIFIC MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
WEST,1.0,35.0,31.0,0.0,8.0,9.0,0.0,0.0,1.0,0.0,12.0,7.0,0.0,6.0,3.0,2.0,1403.0,1230.0,0.0,497.0,239.0,3484.0
88888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOTAL,1.0,35.0,31.0,0.0,8.0,9.0,0.0,0.0,1.0,0.0,12.0,7.0,0.0,6.0,3.0,2.0,1403.0,1230.0,0.0,497.0,239.0,3484.0
