RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,34.5,36.81,0.0,35.6
OTHER,23.53,28.57,0.0,25.81
NATIVE-AM,50.0,0.0,0.0,20.0
HISP-LT,36.84,34.62,0.0,35.56
ASIA-PI,31.03,23.08,0.0,27.27
WHITE,63.0,62.19,66.67,62.57
BLACK,37.46,46.01,50.0,42.82
TOTAL,52.78,54.02,60.0,53.48
