,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,19.51,33.72,0.0
1,OTHER,25.0,28.57,0.0
2,NATIVE AMERICAN,50.0,0.0,0.0
3,LATINO,0.0,100.0,0.0
4,ASIAN-PACIFIC,66.67,33.33,0.0
5,WHITE,70.49,60.86,0.0
6,BLACK,46.03,57.61,0.0
