,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,29.23,26.67,0.0
1,OTHER,50.0,100.0,0.0
2,NATIVE AMERICAN,0.0,100.0,0.0
3,LATINO,50.0,57.14,0.0
4,ASIAN-PACIFIC,75.0,100.0,0.0
5,WHITE,63.52,63.13,0.0
6,BLACK,50.0,100.0,0.0
