,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,36.96,54.05,0.0
1,OTHER,100.0,50.0,0.0
2,NATIVE AMERICAN,100.0,0.0,0.0
3,LATINO,0.0,33.33,0.0
4,ASIAN-PACIFIC,0.0,100.0,0.0
5,WHITE,72.18,70.0,0.0
6,BLACK,53.7,71.64,100.0
