,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,34.65,42.02,0.0
1,OTHER,30.77,46.88,100.0
2,NATIVE AMERICAN,33.33,50.0,0.0
3,LATINO,40.0,42.48,0.0
4,ASIAN-PACIFIC,28.57,46.67,0.0
5,WHITE,54.77,54.89,100.0
6,BLACK,52.05,63.55,0.0
