RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,41.67,42.31,0.0,41.94
OTHER,0.0,50.0,0.0,33.33
NATIVE-AM,0.0,100.0,0.0,100.0
HISP-LT,100.0,66.67,0.0,75.0
ASIA-PI,0.0,50.0,0.0,50.0
WHITE,65.36,62.72,100.0,64.05
BLACK,53.33,50.0,0.0,51.85
TOTAL,63.01,61.18,100.0,62.12
