PRECINCT NAME,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
1923,3192.0,1.0,154.0,150.0,0.0,16.0,15.0,0.0,2.0,5.0,0.0,22.0,15.0,0.0,11.0,4.0,1.0,1203.0,1068.0,1.0,273.0,251.0
1933,2724.0,0.0,142.0,127.0,0.0,14.0,9.0,0.0,3.0,3.0,0.0,20.0,18.0,0.0,15.0,11.0,3.0,1025.0,1003.0,1.0,198.0,132.0
1943,2423.0,1.0,102.0,102.0,0.0,8.0,8.0,0.0,4.0,1.0,0.0,14.0,12.0,0.0,6.0,7.0,0.0,1054.0,971.0,0.0,81.0,52.0
2713,3685.0,5.0,208.0,148.0,0.0,12.0,8.0,0.0,0.0,3.0,0.0,12.0,14.0,0.0,9.0,4.0,2.0,1749.0,1478.0,0.0,15.0,18.0
2923,2651.0,1.0,110.0,120.0,0.0,9.0,9.0,0.0,0.0,2.0,0.0,14.0,10.0,0.0,15.0,7.0,3.0,1218.0,1061.0,0.0,35.0,37.0
2933,4423.0,1.0,181.0,199.0,0.0,13.0,11.0,0.0,1.0,1.0,0.0,24.0,18.0,0.0,17.0,6.0,2.0,2169.0,1716.0,0.0,29.0,35.0
2943,4418.0,3.0,204.0,185.0,0.0,9.0,8.0,0.0,1.0,2.0,1.0,17.0,15.0,0.0,15.0,9.0,7.0,2152.0,1680.0,0.0,60.0,50.0
2953,767.0,0.0,41.0,43.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,1.0,0.0,0.0,360.0,305.0,0.0,1.0,3.0
3713,3814.0,3.0,205.0,212.0,0.0,18.0,16.0,0.0,3.0,1.0,0.0,46.0,51.0,0.0,27.0,19.0,1.0,1445.0,1171.0,0.0,340.0,256.0
3723,2092.0,0.0,103.0,108.0,0.0,6.0,8.0,0.0,0.0,2.0,0.0,24.0,17.0,0.0,16.0,17.0,1.0,781.0,639.0,0.0,216.0,154.0
3733,2886.0,0.0,136.0,121.0,0.0,10.0,10.0,0.0,1.0,2.0,0.0,36.0,27.0,0.0,13.0,14.0,4.0,1145.0,1029.0,0.0,189.0,149.0
3743,3410.0,2.0,210.0,187.0,0.0,19.0,16.0,0.0,1.0,5.0,1.0,49.0,44.0,0.0,36.0,27.0,3.0,1199.0,1111.0,0.0,261.0,239.0
4913,3319.0,4.0,186.0,179.0,0.0,20.0,12.0,0.0,6.0,4.0,1.0,38.0,38.0,0.0,20.0,31.0,0.0,1253.0,921.0,0.0,360.0,246.0
4923,3221.0,4.0,166.0,171.0,0.0,23.0,18.0,0.0,1.0,0.0,0.0,41.0,37.0,0.0,9.0,17.0,3.0,719.0,617.0,0.0,836.0,559.0
4933,2944.0,1.0,165.0,162.0,0.0,18.0,12.0,0.0,3.0,0.0,0.0,42.0,37.0,1.0,12.0,14.0,1.0,733.0,598.0,0.0,672.0,473.0
5913,2358.0,1.0,116.0,101.0,0.0,11.0,5.0,0.0,3.0,0.0,0.0,28.0,18.0,0.0,12.0,5.0,0.0,620.0,438.0,1.0,589.0,410.0
5923,3201.0,0.0,164.0,149.0,0.0,21.0,15.0,0.0,3.0,2.0,0.0,25.0,20.0,0.0,7.0,6.0,0.0,735.0,678.0,3.0,810.0,563.0
5933,3641.0,3.0,192.0,154.0,0.0,28.0,14.0,0.0,1.0,0.0,0.0,22.0,20.0,0.0,5.0,4.0,0.0,245.0,160.0,4.0,1786.0,1003.0
5943,1388.0,2.0,72.0,84.0,0.0,5.0,6.0,0.0,1.0,0.0,0.0,12.0,9.0,0.0,2.0,2.0,2.0,207.0,182.0,1.0,487.0,314.0
88888,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,5.0,0.0,3.0,2.0
99999,25.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,0.0,4.0,2.0
TOTAL,56597.0,32.0,2860.0,2705.0,0.0,264.0,201.0,0.0,34.0,33.0,3.0,491.0,423.0,1.0,249.0,204.0,33.0,20025.0,16835.0,11.0,7245.0,4948.0
